day,implied_volatility,realized_volatility,vrp,market_price
72,15.055221171236024,16.35593482008187,-1.3007136488458464,102.64064683607036
73,23.15461428454834,13.037209535911886,10.117404748636455,103.50174482507703
74,22.06857343847617,19.82944921620221,2.2391242222739614,102.87856450976896
75,22.290071680409874,12.741361671919384,9.54871000849049,104.44814857605004
76,22.71270346685946,12.02656921990431,10.686134246955149,105.54756417784299
77,15.740446517340903,14.421541137865827,1.3189053794750762,107.42918546720075
78,18.584657285442727,10.568405707123885,8.016251578318842,109.2622996155992
79,16.158690595251297,19.784944646717907,-3.62625405146661,107.78321032750168
80,23.631034258755935,15.884335564164248,7.746698694591688,106.67337083823178
81,21.23298126827558,15.569520916641753,5.663460351633827,105.66958302276814
82,18.308980248526492,16.5579627989972,1.751017449529293,104.7256423794357
83,15.635583502860236,14.970236477772067,0.6653470250881686,105.04909474369609
84,18.109823217156624,10.320635170945415,7.789188046211208,104.48229129160028
85,18.25183322026747,16.123112888403966,2.128720331863505,106.55488983236279
86,22.29606178338064,17.161738769564305,5.134323013816335,108.45956971444443
87,21.37557471355213,14.16749060624053,7.208084107311599,108.45310812036539
88,23.872127425763267,17.572955720711928,6.299171705051339,110.40843433651519
89,19.72214925161949,12.270012993384206,7.452136258235285,111.89656896375539
90,16.195942459383016,12.21276591066184,3.9831765487211754,111.44586240457812
91,22.13244787222995,11.614169876875739,10.518277995354211,109.43664706055256
92,22.607850486168974,13.719947597891618,8.887902888277356,109.21867867559183
93,20.61277197569496,18.470120353890835,2.142651621804127,108.57405654451335
94,22.70967179954561,18.279120621490645,4.430551178054966,108.78056216965919
95,19.93795596364391,13.828242079635038,6.109713884008871,108.86979045653393
96,20.22732829381994,15.891187359802366,4.336140934017575,108.93280811543318
97,19.275410183585496,17.208163164749156,2.0672470188363405,109.45649285681233
98,15.254191267440952,12.41206774628023,2.8421235211607225,108.24397090972866
99,16.078914269933044,11.681410858947471,4.397503410985573,108.65533118729836
100,15.314291856867342,19.720959932123108,-4.406668075255766,108.21571503428136
101,21.364104112637804,16.175573132096186,5.188530980541618,108.41569723414504
102,18.143559810763268,19.81415721833664,-1.6705974075733714,109.37310707937723
103,20.085706911647026,13.37755987132229,6.708147040324736,108.1487073061562
104,24.07566473926093,17.030316999741316,7.045347739519613,107.86741365348664
105,17.49292229148875,12.226036365412376,5.266885926076373,107.74887941945777
106,19.103829230356297,12.61200171273913,6.491827517617168,107.23461044788712
107,22.555511385430485,15.11902121269624,7.436490172734246,108.13443994402009
108,17.287981654916223,13.196181255080713,4.09180039983551,107.41405158521961
109,15.76979909828793,11.676215638405845,4.093583459882085,106.85865118577728
110,17.89751452913768,12.62880701989326,5.26870750924442,106.14873205282521
111,16.612212872540045,10.357483944658647,6.2547289278813984,107.24078746426402
112,24.29697652342573,17.044236214774866,7.252740308650864,106.74834335185179
113,23.08120379564417,14.921166570858617,8.160037224785555,107.20838874273535
114,21.334037565104236,10.942430664045256,10.39160690105898,109.18409384396543
115,23.714605901877178,11.716939931284912,11.997665970592266,109.10927542361483
116,23.036720768991145,11.02534538112644,12.011375387864705,110.221336103648
117,16.86570058886036,16.125928082758765,0.7397725061015947,111.89269018774112
118,23.925589984899776,10.942103636124937,12.98348634877484,112.91988174778155
119,20.393422419156508,17.54282333035216,2.8505990888043478,112.9030804318038
120,23.074401551640626,10.205109193203912,12.869292358436715,113.5451881908024
121,23.96091299923493,12.49375787995892,11.467155119276011,112.25780959766706
122,18.18003474971864,18.906666758919073,-0.7266320092004328,111.47776643951711
123,16.100519245276768,17.18531318122246,-1.0847939359456937,110.87309125788519
124,17.279351625419416,10.729683329256877,6.5496682961625385,113.11370337805947
125,19.271077886262564,18.2112610448518,1.0598168414107647,112.3011188638042
126,23.180147659224932,14.930351215402048,8.249796443822884,111.47364211254238
127,23.607305832563434,18.467830271688292,5.139475560875141,110.4297211322934
128,15.069521305311907,16.007397744503933,-0.937876439192026,110.98953289422415
129,20.107473025775658,16.818330320328588,3.2891427054470697,111.13215428689304
130,19.17411003148779,19.93501560395708,-0.7609055724692908,112.2189132639196
131,17.221078104707303,12.323355459240181,4.897722645467121,112.89017292999695
132,16.19865367333683,16.239455747613885,-0.04080207427705673,111.5097830832729
133,18.37615171403628,14.603213900573984,3.7729378134622955,110.70250531326252
134,24.429097039125192,10.394519529226914,14.034577509898279,112.06783406153833
135,18.232029320207552,10.14470641502865,8.087322905178901,111.86453581696153
136,20.18790621743366,11.192285778178586,8.995620439255074,113.05212763497954
137,22.030189588951778,16.49091740538548,5.539272183566297,112.90244668706423
138,18.63629602379294,15.671630879133922,2.964665144659019,111.9347902587757
139,24.717820827209607,15.534295611637274,9.183525215572333,111.631529481109
140,24.62447294942111,10.3185676252826,14.30590532413851,110.66347968555931
141,17.517822958253642,14.69302996360007,2.8247929946535724,110.09792692315688
142,19.972485058923855,19.246228178425284,0.7262568804985712,110.29885262972212
143,18.008783098167697,13.975918693106467,4.032864405061231,110.81045772009115
144,17.848404943774675,16.249224697884564,1.5991802458901105,109.22026639683685
145,15.368869473545328,17.798186756231434,-2.4293172826861067,109.20289838932774
146,21.09564333979897,17.839252791418875,3.256390548380093,108.616282653768
147,20.026790232288615,15.192800823952714,4.833989408335901,107.96786784480918
148,15.514787512499893,18.579519454023362,-3.064731941523469,108.10055246394226
149,17.786464642366113,13.913780933637469,3.872683708728644,107.55010059125306
150,24.082658859666537,18.886932147847983,5.195726711818555,108.93223858609973
151,17.395618906669725,12.402271663955453,4.993347242714272,110.12030046235078
152,16.44894872091223,12.80216406990571,3.64678465100652,111.30212875629283
153,19.89452760277563,10.531206241990011,9.363321360785617,110.80721856080253
154,24.856504541106005,17.95581836542283,6.900686175683177,109.8447197258832
155,17.420552715115004,14.170552362327056,3.250000352787948,109.92674965527131
156,21.721355474058786,12.29116613911399,9.430189334944796,109.77640128898504
157,22.616196153287177,12.317902776165797,10.29829337712138,109.16757812656168
158,17.376375439923997,19.013999412292332,-1.6376239723683348,107.99184367989471
159,22.282163486118595,18.33916600461037,3.9429974815082254,107.95032571062664
160,18.677831327192532,15.535308853571832,3.1425224736206996,107.54625626037418
161,21.323058305935795,16.16110800415721,5.161950301778585,108.23460329741219
162,21.335297107608948,14.74325570550291,6.592041402106037,108.89970934893367
163,20.357746840747584,13.91666542878809,6.441081411959495,110.0005091543564
164,15.902897700544083,19.154768812183313,-3.2518711116392307,108.74121360247635
165,23.35302495589238,11.25612703520302,12.09689792068936,109.14227191016998
166,18.20780064971736,14.18446789716228,4.0233327525550795,108.41480620393631
167,16.86518510399854,13.445619079878753,3.4195660241197885,107.19439199312522
168,15.40775141554764,14.981507202511484,0.42624421303615634,106.76578975617652
169,20.908929431882417,14.57631874545175,6.332610686430666,107.83449473631113
170,21.775643618422823,15.188895316510814,6.586748301912008,107.46217638274065
171,15.165878289278561,11.39918977226994,3.766688517008621,109.02763104269977
172,20.12093058299281,15.13141501513277,4.989515567860039,109.5765095582201
173,17.26495775197938,12.42418813887211,4.8407696131072715,109.18241907923952
174,21.451727904094497,11.843313489881913,9.608414414212584,110.34246750814593
175,16.743664290049914,10.648342187861912,6.0953221021880015,110.78786428026021
176,21.909377381024658,17.62652558756141,4.282851793463248,109.85530489181352
177,18.867353463005372,14.2744192085656,4.592934254439772,111.71410752739402
178,24.367299887367345,16.266436833117584,8.10086305424976,111.9735863504805
179,16.375209441459933,17.275933433047435,-0.9007239915875012,111.99238254246599
180,18.410663510502584,16.793166653135536,1.6174968573670476,111.13684987256038
181,16.13473521240589,14.705007190896822,1.4297280215090673,112.31638814016812
182,24.24693618278563,13.8789852895173,10.367950893268329,112.83366356752943
183,23.77339353380981,13.759599096406637,10.013794437403172,113.46290174782466
184,17.579416277151555,16.400487969300563,1.1789283078509918,112.95537040429889
185,21.59984046034179,14.947943549418735,6.651896910923057,113.78947097620896
186,23.17222200201216,18.491322479885106,4.680899522127053,114.70128456977977
187,20.552008115994624,18.747019843267122,1.8049882727275026,114.03250633099864
188,20.296505783560065,11.705603780065184,8.59090200349488,112.61551619131765
189,17.418522909004515,11.362336515457256,6.056186393547259,113.19688925065658
190,15.931027678058992,16.304009260359994,-0.3729815823010014,111.62354230105083
191,23.972157579533267,13.012257480622795,10.959900098910472,111.77555807888862
192,24.004180571633306,10.185707187650989,13.818473383982317,111.32831297410131
193,21.33101457273268,18.886426693629552,2.4445878791031284,112.54697818489024
194,18.390297910487007,12.269007672438082,6.121290238048925,112.15413429412303
195,18.49209574612661,19.29280651685809,-0.8007107707314809,113.26140726612682
196,22.259556788702394,17.174344508782536,5.085212279919858,112.7471978217638
197,23.97110259952577,17.626534899114844,6.344567700410927,113.74718882682342
198,23.870864242651173,12.014614957931604,11.856249284719569,115.80753037066025
199,22.798755458576238,12.34194425616813,10.456811202408108,114.739483232294
200,21.42031646154288,15.212677538240658,6.20763892330222,115.03151895402492
201,15.841399649950489,11.720998526498622,4.120401123451867,117.78030136993497
202,16.616287140946138,13.054316926830323,3.5619702141158154,117.8468901968379
203,23.98554188527079,13.214624779478045,10.770917105792746,117.90867846706755
204,21.0642905965959,11.596299332527641,9.467991264068258,118.69717741441858
205,15.091970516166297,12.051828333951608,3.040142182214689,118.73825827851333
206,16.01471542866032,17.885518420082565,-1.870802991422245,117.03103228394278
207,21.63501769108056,11.671958545472684,9.963059145607875,118.16331965878172
208,15.050615838462187,10.284573918439225,4.766041920022962,116.16037124491652
209,16.608080514174986,16.293549426289385,0.3145310878856016,115.74357959377818
210,20.48733789366586,19.759831193924498,0.7275066997413617,116.95100534293482
211,21.918951976926934,13.312138146231213,8.606813830695721,116.59446291429204
212,21.519612595026004,11.186557031962522,10.333055563063482,115.90076642182763
213,17.2426930946056,15.703873253675308,1.538819840930291,116.7800303269942
214,22.12179221347536,19.063542110956462,3.0582501025188975,115.9289155401598
215,17.372490874968,17.84061779828479,-0.4681269233167882,114.70668982056785
216,18.253996981592678,16.22515868412716,2.0288382974655192,114.98120380806114
217,22.46491405118024,13.150564966075994,9.314349085104247,114.79828050964855
218,21.496328990472147,15.4188017327622,6.0775272577099475,113.5546073954597
219,23.49223410494178,10.912448413042554,12.579785691899225,114.19155993545456
220,21.576128923003434,16.7894542428067,4.786674680196736,114.6560475410318
221,20.683086033354716,17.25096018897651,3.4321258443782057,114.29629252442618
222,15.936747678280925,19.65031622909919,-3.7135685508182643,114.00496051830123
223,18.677158030594335,12.603973587450717,6.073184443143617,114.47535326031038
224,17.652023676817254,10.184564190430226,7.467459486387028,115.66571468006245
225,17.439896433790835,15.456084644271506,1.9838117895193292,115.38292146995312
226,24.730105547524456,17.067905043968146,7.66220050355631,116.03760996296127
227,18.930977246667602,17.90407475882988,1.0269024878377238,116.60281018004586
228,23.920465551771134,11.937389330248106,11.983076221523028,117.48211747275484
229,21.31138625997263,12.617528690370236,8.693857569602393,117.5214266714983
230,22.948113035416483,15.125909252672963,7.82220378274352,116.60910115743195
231,20.026370931051922,13.30600809970002,6.720362831351903,116.14660200423198
232,20.76903884626359,18.60511486587445,2.1639239803891392,116.48945547001362
233,19.92517693818864,14.737601537387203,5.187575400801435,118.30791984839522
234,16.952429877980446,17.99578644102003,-1.043356563039584,117.82390022519894
235,22.224521152615054,15.806197604823538,6.418323547791516,118.62868766872634
236,17.80772362440856,17.73090141617112,0.07682220823744146,118.30063121804957
237,15.243159664314538,13.326729865303239,1.9164297990112988,118.41109997393572
238,21.454722959071677,18.31416621930311,3.1405567397685665,119.9264967231993
239,16.77110679407049,12.745723155510216,4.025383638560275,120.69078930461974
240,24.404585843529144,15.460988080032909,8.943597763496236,119.44949003187878
241,24.539285770025874,12.140071131738742,12.399214638287132,118.87701500806719
242,24.148643902204483,14.755265216261934,9.39337868594255,120.13323635250855
243,18.701587002554444,13.181752095087031,5.519834907467413,120.27511439513705
244,15.154566165288674,12.667034306372143,2.4875318589165314,119.12627427552118
245,24.283185625877255,19.669850180280374,4.613335445596881,118.30732183054747
246,19.281841483173142,11.600741054867306,7.681100428305836,119.01081535325864
247,24.666548190436696,17.873258374573954,6.793289815862742,120.00522563447626
248,24.636199770892528,19.84164959483215,4.79455017606038,120.02308093595843
249,23.5300945546736,10.199014837400778,13.331079717272821,122.49839473689454
250,17.944488920695857,16.99027414042095,0.9542147802749064,123.32254710035018
251,18.85097728601925,12.529118055562872,6.321859230456379,123.07906603071729
252,23.51136671516857,10.404878243283044,13.106488471885527,122.26335998261794
253,18.169220051562778,14.028895789566308,4.14032426199647,121.2884756779789
254,16.694927466860925,19.352178101708752,-2.657250634847827,121.62389699845926
255,20.568012624583503,10.117650943669977,10.450361680913526,121.13511995354585
256,24.361547741607808,15.878856919297817,8.48269082230999,122.80886370752928
257,21.96029796674973,15.013964785953243,6.946333180796488,124.27517551044714
258,20.70061170089365,18.733841643710473,1.9667700571831759,124.90824205794436
259,15.971764937707686,10.840017145206257,5.131747792501429,123.72924588498746
260,21.150072266991696,16.815260298866505,4.334811968125191,123.05702701243506
261,24.900538501042632,16.801096984332773,8.09944151670986,124.31270453817616
262,16.40084015236524,16.690800168622832,-0.2899600162575915,123.74963833838106
263,20.183296523637367,19.42334494935037,0.7599515742869976,124.87178007230058
264,23.773730719279556,18.230875290068806,5.54285542921075,125.34638399533534
265,22.407686177542043,10.41972726243506,11.987958915106983,125.39810188014853
266,21.97015740995268,14.710828507045132,7.259328902907548,124.69526906721309
267,22.024840839871093,13.979530562013334,8.045310277857759,124.60102522368834
268,18.59491151219755,13.101472210908021,5.493439301289531,124.79067317856324
269,17.935918442644933,14.513367251540974,3.4225511911039597,125.82321207686437
270,23.093611554785134,13.841941849259774,9.25166970552536,124.9374764762306
271,23.10113394679181,14.323338998786653,8.777794948005155,124.6746596337045
272,23.670723185801037,19.792618656086425,3.878104529714612,124.71948276563677
273,24.132405525564714,10.886329747495807,13.246075778068906,125.38216112332294
274,20.113423988609377,19.222308698387298,0.8911152902220785,124.47369678580017
275,20.015162946871996,14.802367134710266,5.21279581216173,123.15712699291295
276,22.98295178966775,16.23742245499541,6.745529334672341,123.831092144623
277,21.499639307777652,18.30182966617694,3.1978096416007133,122.3131430296763
278,22.019668772577035,13.604630291492555,8.41503848108448,123.59812274443847
279,22.95792669436101,14.304219080879669,8.653707613481341,123.44219664695555
280,23.900053418175663,14.09518480278714,9.804868615388523,121.8946655646811
281,18.37995156851536,13.747310225357598,4.632641343157761,121.41424534527762
282,18.75582952639944,19.25529321646895,-0.49946369006950775,121.79336897834685
283,15.93981939840869,18.28929891193012,-2.3494795135214304,121.26066789079188
284,20.78280140996174,11.089999898629761,9.692801511331977,121.28069763961622
285,15.35942273796742,11.08123352477096,4.278189213196461,122.02077600532151
286,19.6559801813246,14.278695148529913,5.377285032794688,121.8185856699339
287,20.426446347075768,10.98657376732809,9.439872579747677,120.88152799346776
288,17.865412521282845,16.190930952711195,1.6744815685716503,120.58254399609592
289,20.908332605690106,11.43691607261734,9.471416533072766,121.99738413255518
290,15.305002499390493,15.223732639668011,0.08126985972248235,123.68244847788836
291,15.373481887492144,10.072199470037177,5.301282417454967,121.66252230394609
292,23.226005606596583,13.165963484126467,10.060042122470117,122.75355021313757
293,18.60190641411263,16.771907236726555,1.8299991773860746,123.00369792917293
294,16.27060512651885,14.840389402278484,1.4302157242403641,123.92768060829307
295,20.222432600548043,19.78269485998988,0.4397377405581615,123.37719234802545
296,22.69993553098611,18.74103796066211,3.9588975703240017,121.60892883852395
297,17.158210274968432,13.590707790431512,3.56750248453692,122.19341762717141
298,21.22890475819,10.454865414722747,10.774039343467255,121.2524403658887
299,15.85347464993768,18.456263001150187,-2.6027883512125065,119.86414793440385
300,15.516817211686076,19.112343103146713,-3.595525891460637,118.54574655193038
301,20.31354631568148,18.206273934190367,2.1072723814911143,119.14666033434571
302,20.406351216101065,11.279499409197648,9.126851806903417,119.28611280037491
303,21.374299014982064,19.979151344122876,1.3951476708591883,120.06857882224958
304,22.260913337226615,12.585842215527737,9.675071121698878,120.73765407674595
305,24.758520794625348,17.2420491280837,7.516471666541648,120.31672051216219
306,20.163003483011952,19.080348763357215,1.0826547196547374,120.24624693828473
307,18.22956472941246,12.356871143307094,5.872693586105365,119.73480940950219
308,22.951861947687036,19.08258554677066,3.8692764009163767,119.5244816366367
309,17.708322512620743,13.094815791948669,4.613506720672074,118.55722689865563
310,19.38971420705636,19.764132223840562,-0.37441801678420106,118.94771119252997
311,15.78456381342266,12.812600203804745,2.971963609617914,120.02283194151173
312,15.253507434154574,19.534358247578353,-4.280850813423779,119.20621891169074
313,24.62648414677925,10.53544650892675,14.091037637852502,120.48748855709208
314,23.359801205122057,17.092720116698132,6.267081088423925,120.60101005357002
315,21.95974206093698,15.321111338370038,6.6386307225669405,120.84208902997582
316,19.0895294441427,14.778770771227306,4.310758672915393,119.1426595103683
317,16.73294320070846,12.2349431425584,4.498000058150058,117.33539720080257
318,16.56437042671086,17.05595789776492,-0.49158747105406064,117.47951356358226
319,17.502428981645952,11.90809491446307,5.594334067182881,118.26924568821427
320,20.492266647061204,15.528417959847683,4.96384868721352,117.5978652445693
321,22.145959227000624,12.532453630402507,9.613505596598117,119.2679591451524
322,21.601973767177313,19.556213797813562,2.0457599693637505,120.00289511940672
323,17.799338969459427,10.286311938356528,7.513027031102899,119.09455386769874
324,24.548652806631942,11.997282801112366,12.551370005519576,119.12540253475224
325,22.378969166957685,12.423106063874478,9.955863103083207,121.60233166847566
326,20.543540525114008,14.140678257678164,6.402862267435843,120.35976766567595
327,21.117207462343522,12.327302418700535,8.789905043642987,120.88803760459106
328,19.1960006242779,14.913490902687853,4.282509721590047,120.56529305186771
329,17.477309895011576,18.72465523258539,-1.2473453375738153,121.27218934278622
330,18.559726786512616,17.12063421409171,1.4390925724209076,122.5394629891046
331,22.57846110464369,15.79961980535111,6.77884129929258,122.15322590039324
332,15.143934886297558,10.890031779826796,4.253903106470762,123.27213817210041
333,16.160726405069163,16.939921083892756,-0.7791946788235933,125.49334156637238
334,15.460026420217527,11.6641428431094,3.7958835771081283,125.55961630371661
335,15.407288023189702,17.86367385961698,-2.4563858364272786,126.34450499121078
336,23.55460584011007,12.500567585101532,11.054038255008539,125.75406422100751
337,22.036578593800236,14.17048728320901,7.8660913105912265,125.77332353003872
338,19.74173829087325,13.504702023179279,6.237036267693972,125.59664843733049
339,15.978341606510014,18.588139146748567,-2.609797540238553,126.39358436298907
340,19.916158751168325,11.26544458713408,8.650714164034245,127.598260298746
341,19.734717707805657,15.656448823847885,4.078268883957772,127.48860544962855
342,16.732018699100152,11.420616094430622,5.31140260466953,129.02222829536146
343,19.338516492379732,17.047958361321868,2.290558131057864,130.5522757369231
344,18.985047343973733,19.05078127794481,-0.06573393397107807,131.399129480103
345,21.158500980522163,14.346076538672534,6.812424441849629,130.88310294838126
346,21.350936508676437,14.88092260264976,6.4700139060266775,130.27127413164138
347,15.453040097720445,19.27422836482762,-3.8211882671071766,129.45889277695133
348,18.74612614626471,15.20991388649357,3.5362122597711405,130.4080588471895
349,21.258599157142363,14.87598438049561,6.382614776646754,129.19629063970012
350,20.031362585800878,15.783291027043042,4.248071558757836,129.87312829381113
351,23.564898411883224,16.89229736362952,6.6726010482537035,128.79201894598702
352,21.58693631618945,11.068833750870313,10.518102565319138,129.615565065829
353,16.629344270814297,18.21110527741516,-1.581761006600864,129.63278464855955
354,15.705687474004298,14.355050274532593,1.3506371994717057,130.96642321041938
355,21.424192782063155,10.723485098974855,10.7007076830883,132.10787778874067
356,15.265113105416217,17.86182669198213,-2.5967135865659134,133.54294320074277
357,20.857755812734634,13.769499716862722,7.0882560958719125,135.0037619190319
358,24.402302414249576,11.00367495095054,13.398627463299036,135.14739275302009
359,20.75474177875879,16.337790395432506,4.416951383326282,133.98859968659548
360,18.88169926206522,18.801313534336416,0.08038572772880315,132.9360766315981
361,21.432882184423534,18.877535094139862,2.5553470902836715,130.84922810228215
362,19.582528904915165,19.57663474808973,0.005894156825434038,129.76556226885407
363,20.45616789315935,18.67705459766688,1.7791132954924684,129.8343859265587
364,24.41464808776525,10.021409193454753,14.393238894310498,129.27473174573353
365,18.861026378007743,13.802411664133903,5.05861471387384,129.09459614132368
366,24.611905638239143,18.185425799055032,6.426479839184111,129.58731156078508
367,24.053506419560637,13.662530059984743,10.390976359575895,129.28324630271933
368,16.957911347892964,16.015485063797062,0.9424262840959017,128.16141750230673
369,15.693613008751655,16.06316947374532,-0.36955646499366424,128.10818383474333
370,16.007780013774266,13.65025304038823,2.357526973386035,127.20969334797047
371,15.182218256515498,19.044739272812876,-3.8625210162973787,126.9389068509914
372,15.944429607559284,15.032283453861176,0.9121461536981084,128.2816838154144
373,21.830067734163567,14.647842059375009,7.182225674788558,128.01117851131823
374,15.71188648460229,19.97513745661896,-4.263250972016669,129.782136064666
375,18.189756302937614,14.935003640726167,3.2547526622114464,131.21377205160394
376,23.448753109694547,11.78398251928581,11.664770590408736,130.63446674302492
377,15.232719357358258,15.13069422863438,0.10202512872387715,129.52334297660911
378,23.144684825889357,18.1401673551993,5.0045174706900575,129.47078881468894
379,17.818547747733998,17.768603268982815,0.049944478751182686,130.62411657808582
380,16.181648276216563,17.88581765108471,-1.7041693748681475,130.13392567185713
381,21.967371653641507,17.08023783997912,4.887133813662388,131.04201597011928
382,21.28942846779884,12.542178290666882,8.747250177131956,132.25045595925536
383,23.77472013527053,18.620840858402314,5.153879276868217,131.47643030889276
384,22.350710438038856,18.93443465376265,3.4162757842762055,130.80037922060416
385,23.034809303848487,11.94152696618549,11.093282337662997,131.51304125273117
386,17.820345725713064,11.304556365513939,6.5157893601991255,131.66488880237273
387,16.774395437797228,19.75604968589112,-2.981654248093893,130.97882727582908
388,22.506147516408582,18.68323963650368,3.8229078799049034,130.62664682770946
389,23.06834739267264,18.932361472099466,4.135985920573173,130.55612727498206
390,24.905051420006732,18.863763846243952,6.04128757376278,128.9912728500266
391,19.126176769114267,15.416868240337283,3.709308528776983,129.7569159565093
392,18.720180857927833,16.464017366658,2.2561634912698345,129.2782237675701
393,22.764129607419967,15.453628521336416,7.310501086083551,126.494507543772
394,18.408035402530178,10.512063491903291,7.895971910626887,126.47063657546255
395,24.307573256035646,17.455030853527727,6.852542402507918,125.72906531656905
396,23.58412751843012,15.053320333358803,8.530807185071316,127.41788750887173
397,19.289940273750183,16.4770907479023,2.8128495258478843,126.83244248795175
398,22.508710677914973,15.026398049755352,7.482312628159621,125.73479912437314
399,22.545428740846823,14.918113223224559,7.6273155176222645,126.24273179433516
400,16.031238688359327,11.717891094777668,4.313347593581659,125.58228442632758
401,24.025529066795666,12.787137151411489,11.238391915384177,124.80282822507534
402,20.052523724478572,11.588526919439557,8.463996805039015,125.31232960789976
403,23.264574661077415,11.956662956253425,11.30791170482399,124.27186230001018
404,18.200496010306118,19.72977380420305,-1.5292777938969309,122.81458864181073
